,country,genre,genre_count,latitude,longitude,avg_pic
490,New Zealand,horror,2,-40.900557,174.885971,1.0
491,New Zealand,crime,1,-40.900557,174.885971,1.0
492,Ukraine,comedy,4,48.379433,31.16558,0.27751029919353526
493,Ukraine,documentation,1,48.379433,31.16558,0.27751029919353526
494,Ukraine,drama,2,48.379433,31.16558,0.27751029919353526
495,Ukraine,horror,1,48.379433,31.16558,0.27751029919353526
496,Switzerland,action,3,46.818188,8.227512,0.32478451440393286
497,Switzerland,scifi,1,46.818188,8.227512,0.32478451440393286
498,Switzerland,drama,6,46.818188,8.227512,0.32478451440393286
499,Switzerland,documentation,4,46.818188,8.227512,0.32478451440393286
500,Switzerland,comedy,2,46.818188,8.227512,0.32478451440393286
501,Switzerland,horror,1,46.818188,8.227512,0.32478451440393286
502,Switzerland,romance,1,46.818188,8.227512,0.32478451440393286
503,Iceland,drama,5,64.963051,-19.020835,0.35482882904249036
504,Iceland,crime,2,64.963051,-19.020835,0.35482882904249036
505,Iceland,fantasy,1,64.963051,-19.020835,0.35482882904249036
506,Iceland,horror,1,64.963051,-19.020835,0.35482882904249036
507,Sweden,action,1,60.128161,18.643501,0.5026565103835325
508,Sweden,drama,24,60.128161,18.643501,0.5026565103835325
509,Sweden,comedy,5,60.128161,18.643501,0.5026565103835325
510,Sweden,documentation,2,60.128161,18.643501,0.5026565103835325
511,Sweden,thriller,6,60.128161,18.643501,0.5026565103835325
512,Sweden,scifi,1,60.128161,18.643501,0.5026565103835325
513,Sweden,crime,4,60.128161,18.643501,0.5026565103835325
514,Sweden,family,1,60.128161,18.643501,0.5026565103835325
515,Sweden,horror,3,60.128161,18.643501,0.5026565103835325
516,Sweden,romance,2,60.128161,18.643501,0.5026565103835325
517,Sweden,fantasy,2,60.128161,18.643501,0.5026565103835325
518,Netherlands,thriller,7,52.132633,5.291266,0.20645925448146496
519,Netherlands,comedy,7,52.132633,5.291266,0.20645925448146496
520,Netherlands,drama,14,52.132633,5.291266,0.20645925448146496
521,Netherlands,horror,1,52.132633,5.291266,0.20645925448146496
522,Netherlands,animation,2,52.132633,5.291266,0.20645925448146496
523,Netherlands,documentation,2,52.132633,5.291266,0.20645925448146496
524,Netherlands,action,1,52.132633,5.291266,0.20645925448146496
525,Netherlands,crime,3,52.132633,5.291266,0.20645925448146496
526,Netherlands,romance,2,52.132633,5.291266,0.20645925448146496
527,Netherlands,european,1,52.132633,5.291266,0.20645925448146496
528,Netherlands,fantasy,1,52.132633,5.291266,0.20645925448146496
529,Netherlands,reality,1,52.132633,5.291266,0.20645925448146496
530,Netherlands,music,1,52.132633,5.291266,0.20645925448146496
531,Austria,documentation,8,47.516231,14.550072,0.11898446466921646
532,Austria,comedy,2,47.516231,14.550072,0.11898446466921646
533,Austria,action,1,47.516231,14.550072,0.11898446466921646
534,Austria,drama,8,47.516231,14.550072,0.11898446466921646
535,Austria,thriller,3,47.516231,14.550072,0.11898446466921646
536,Austria,fantasy,1,47.516231,14.550072,0.11898446466921646
537,Portugal,drama,6,39.399872,-8.224454,0.20100878410044057
538,Portugal,thriller,1,39.399872,-8.224454,0.20100878410044057
539,Portugal,european,1,39.399872,-8.224454,0.20100878410044057
540,Vietnam,comedy,2,14.058324,108.277199,0.06773035425739546
541,Vietnam,drama,1,14.058324,108.277199,0.06773035425739546
542,Vietnam,thriller,1,14.058324,108.277199,0.06773035425739546
543,Vietnam,family,1,14.058324,108.277199,0.06773035425739546
544,Vietnam,music,1,14.058324,108.277199,0.06773035425739546
545,Vietnam,fantasy,1,14.058324,108.277199,0.06773035425739546
546,Puerto Rico,scifi,1,18.220833,-66.590149,0.27138113247360507
547,Puerto Rico,drama,4,18.220833,-66.590149,0.27138113247360507
548,Puerto Rico,comedy,3,18.220833,-66.590149,0.27138113247360507
549,Puerto Rico,romance,1,18.220833,-66.590149,0.27138113247360507
550,Puerto Rico,action,1,18.220833,-66.590149,0.27138113247360507
551,Thailand,comedy,4,15.870032,100.992541,0.3223543006642287
552,Thailand,drama,21,15.870032,100.992541,0.3223543006642287
553,Thailand,action,7,15.870032,100.992541,0.3223543006642287
554,Thailand,horror,5,15.870032,100.992541,0.3223543006642287
555,Thailand,thriller,7,15.870032,100.992541,0.3223543006642287
556,Thailand,family,1,15.870032,100.992541,0.3223543006642287
557,Thailand,scifi,2,15.870032,100.992541,0.3223543006642287
558,Thailand,crime,1,15.870032,100.992541,0.3223543006642287
559,Iran,drama,5,32.427908,53.688046,0.12299309984119394
560,Iran,family,1,32.427908,53.688046,0.12299309984119394
561,Iran,thriller,1,32.427908,53.688046,0.12299309984119394
562,Iran,comedy,1,32.427908,53.688046,0.12299309984119394
563,Uruguay,documentation,1,-32.522779,-55.765835,0.16930622868740994
564,Uruguay,drama,2,-32.522779,-55.765835,0.16930622868740994
565,Uruguay,comedy,2,-32.522779,-55.765835,0.16930622868740994
566,Uruguay,action,1,-32.522779,-55.765835,0.16930622868740994
567,Greece,drama,4,39.074208,21.824312,0.3759744347576546
568,Greece,romance,1,39.074208,21.824312,0.3759744347576546
569,Greece,action,1,39.074208,21.824312,0.3759744347576546
570,Greece,comedy,1,39.074208,21.824312,0.3759744347576546
571,Dominican Republic,romance,1,18.735693,-70.162651,0.07013966077775553
572,Dominican Republic,comedy,2,18.735693,-70.162651,0.07013966077775553
573,Dominican Republic,drama,1,18.735693,-70.162651,0.07013966077775553
574,Dominican Republic,music,2,18.735693,-70.162651,0.07013966077775553
575,Dominican Republic,crime,1,18.735693,-70.162651,0.07013966077775553
576,Slovakia,drama,3,48.669026,19.699024,0.19954075089366163
577,Slovakia,war,1,48.669026,19.699024,0.19954075089366163
578,Slovakia,comedy,2,48.669026,19.699024,0.19954075089366163
579,Slovakia,thriller,1,48.669026,19.699024,0.19954075089366163
